Controversial Flag,Planet Name,Host Name,Planet Letter,Number of Stars,Number of Planets,Circumbinary Flag,Discovery Method,Discovery Year,Discovery Locale,Detections by Radial Velocity Variations,Detected by Transits,Detected by Imaging,Orbital Period (years),Orbit Semi-Major Axis (au),Planet Radius (Earth Radius),Planet Mass (Earth Mass),Planet Density (g/cm**3),Eccentricity,Equilibrium Temperature (K),Inclination (deg),Transit Depth (%),Transit Duration (hrs),Ratio of Semi-Major Axis to Stellar Radius,Radial Velocity Amplitude (m/s),Spectral Type,Stellar Effective Temperature (K),Stellar Radius (Solar Radius),Stellar Mass (Solar mass),Stellar Metallicity (Solar Metallicity),Stellar Luminosity (log10(Solar)),Stellar Surface Gravity (log10(m/s^2)),Stellar Age (Gyr),Stellar Density (g/cm**3),Stellar Rotational Period (days),Systemic Radial Velocity (km/s),Total Proper Motion (mas/yr),Distance (ly),RA,Dec,U,B,G,V,R,I,Z,J,H,K,W1,W2,W3,W4,Spectral Class,Luminosity Class,Temperature Subscore,Eccentricity Subscore,Number of Stars Subscore,Habitability Score
0,Kepler-1878 b,Kepler-1878,b,1,1,0,Transit,2021,Space,0,1,0,0.012,0.0521,2.92,8.86,1.96,0.0,1063.0,86.18,0.04414,2.3816,0.02057,,nan,5918.0,0.86,0.96,0.5495,0.187,2.54,,1.1311,,,7.7120727,4873.7491,300.7324154,44.1070231,,16.926,15.903,15.587,15.337,15.171,15.045,14.158,13.79,13.672,13.657,13.668,12.991,9.28,-,---,0.001,1.0,1.0,0.0
0,Kepler-1879 b,Kepler-1879,b,1,1,0,Transit,2021,Space,0,1,0,0.029,0.0953,2.065,4.92,3.07,0.0,987.0,89.57,0.01502,0.9829,0.01165,,nan,5865.0,1.39,1.02,1.0,0.384,2.16,4.3,59.71227,,,11.3627705,2045.5558,289.3644209,41.5332589,,13.493,13.201,12.825,12.776,12.663,12.623,11.753,11.496,11.444,11.422,11.461,11.463,9.188,-,---,0.001,1.0,1.0,0.0
0,Kepler-188 b,Kepler-188,b,1,2,0,Transit,2014,Space,0,1,0,0.006,0.032,1.68,3.46,4.01,0.0,1463.0,85.54,0.0214,1.791,0.01375,,nan,6021.0,1.14,0.98,1.3804,0.034,2.35,5.8,2.68246,,-8.36,14.9364819,3158.9644,281.2797173,44.3154743,,15.599,15.135,14.719,14.625,14.476,14.464,13.536,13.197,13.144,13.057,13.136,12.561,9.054,-,---,0.001,1.0,1.0,0.0
0,Kepler-188 c,Kepler-188,c,1,2,0,Transit,2014,Space,0,1,0,0.016,0.066,3.19,10.3,1.74,0.0,1025.0,87.63,0.07114,3.231,0.026,,nan,6021.0,1.14,0.98,1.3804,0.034,2.35,5.8,0.98292,,-8.36,14.9364819,3158.9644,281.2797173,44.3154743,,15.599,15.135,14.719,14.625,14.476,14.464,13.536,13.197,13.144,13.057,13.136,12.561,9.054,-,---,0.001,1.0,1.0,0.0
0,Kepler-1880 b,Kepler-1880,b,1,1,0,Transit,2021,Space,0,1,0,0.017,0.054,2.117,5.13,2.97,0.0,606.0,89.82,0.06912,1.2831,0.0236,,nan,4380.0,0.53,0.52,0.1202,-0.762,2.71,13.6,24.04952,,,10.7496731,1992.9469,287.8264561,40.6965988,,17.408,16.912,16.088,15.849,15.474,15.261,14.157,13.533,13.439,13.419,13.455,12.579,9.088,-,---,0.001,1.0,1.0,0.0
0,Kepler-1881 b,Kepler-1881,b,1,1,0,Transit,2021,Space,0,1,0,0.436,0.5368,2.981,9.17,1.9,0.0,289.0,89.96,0.1033,8.395,0.0286,,nan,5135.0,0.87,0.81,1.3183,-0.307,2.46,0.9,2.3989,,,15.4489661,3448.1538,293.6393065,44.9825447,,16.892,16.474,15.898,15.749,15.543,15.418,14.423,13.943,13.978,13.833,13.891,12.242,8.962,-,---,0.898746859323,1.0,1.0,0.898746859323
0,Kepler-1882 b,Kepler-1882,b,1,1,0,Transit,2021,Space,0,1,0,0.038,0.1151,1.487,2.81,4.7,0.0,894.0,83.09,0.00751,5.747,0.00811,,nan,5691.0,1.46,1.07,1.8197,0.237,2.14,7.8,0.04456,,,7.4489617,1446.0811,290.6640856,43.4997866,,13.242,12.953,12.516,12.388,12.246,12.181,11.271,10.974,10.919,10.301,10.354,10.576,9.508,-,---,0.001,1.0,1.0,0.0
0,Kepler-1883 b,Kepler-1883,b,1,1,0,Transit,2021,Space,0,1,0,0.283,0.4438,3.251,10.6,1.7,0.0,416.0,90.0,0.09501,5.03,0.02829,,nan,6208.0,1.02,1.09,0.7586,-0.016,2.45,,7.44965,,,4.0522223,4493.1577,291.922557,42.002522,,16.513,15.988,15.642,15.494,15.361,15.285,14.405,14.085,14.097,13.937,14.194,12.428,9.329001,-,---,0.43534988761,1.0,1.0,0.43534988761
0,Kepler-1884 b,Kepler-1884,b,1,1,0,Transit,2021,Space,0,1,0,0.025,0.0845,1.814,3.95,3.64,0.0,864.0,81.14,0.01608,4.65,0.01186,,nan,5984.0,0.91,0.99,0.631,0.277,2.52,0.3,0.04995,,,5.844737,4706.7246,296.7463986,43.0454207,,16.03,15.759,15.433,15.2,15.042,14.924,14.011,13.691,13.611,13.345,13.395,13.04,9.561,-,---,0.001,1.0,1.0,0.0
0,Kepler-1885 b,Kepler-1885,b,1,1,0,Transit,2021,Space,0,1,0,0.007,0.036,1.511,2.89,4.6,0.0,1205.0,63.8,0.02102,1.406,0.03,,nan,5591.0,0.86,0.98,1.1749,-0.176,2.56,0.9,0.06929,,,5.7994153,2669.5282,288.7507112,47.4909206,,15.796,15.387,14.851,14.752,14.572,14.515,13.526,13.191,13.109,13.086,13.176,12.53,9.421,-,---,0.001,1.0,1.0,0.0
0,Kepler-1886 b,Kepler-1886,b,1,1,0,Transit,2021,Space,0,1,0,0.066,0.16,2.582,7.18,2.29,0.0,580.0,89.32,0.07022,4.59,0.02462,,nan,5745.0,0.84,0.93,0.631,-0.161,2.56,,1.67687,,,6.7798081,3455.6554,296.2645118,39.4059745,,15.111,16.034,15.627,15.43,15.242,15.132,14.229,13.868,13.705,,,,,-,---,0.0018228169933,1.0,1.0,0.0
0,Kepler-1887 b,Kepler-1887,b,1,1,0,Transit,2021,Space,0,1,0,0.055,0.1421,2.925,8.88,1.95,0.0,625.0,89.94,0.08613,1.756,0.02674,,nan,5749.0,0.86,0.96,0.7943,-0.19,2.55,0.5,33.2308,,,8.8498679,4455.878,288.9555263,44.705707,,17.175,16.522,15.955,15.941,15.775,15.693,14.8,14.334,14.298,14.326,14.382,12.419,9.215,-,---,0.001,1.0,1.0,0.0
0,Kepler-1888 b,Kepler-1888,b,1,1,0,Transit,2021,Space,0,1,0,0.031,0.0956,1.326,2.32,5.47,0.0,886.0,84.87,0.00473,4.971,0.00626,,nan,5557.0,1.25,0.9,1.0,0.374,2.2,11.3,0.12472,,,31.0321725,1314.2358,289.3945523,41.7822597,,13.048,12.441,12.099,11.839,11.706,11.606,10.703,10.388,10.322,10.254,10.315,10.202,8.552,-,---,0.001,1.0,1.0,0.0
0,Kepler-1889 b,Kepler-1889,b,1,1,0,Transit,2021,Space,0,1,0,0.102,0.2082,2.944,8.98,1.93,0.0,493.0,87.03,0.05517,7.793,0.02906,,nan,5646.0,0.82,0.86,0.5248,0.22,2.55,,0.07304,,,1.6534559,4550.3002,297.1992577,41.2264404,,17.039,16.143,15.715,15.502,15.263,15.168,14.197,13.791,13.731,13.669,13.8,12.828,9.477,-,---,0.0629570072303,1.0,1.0,0.0
0,Kepler-189 b,Kepler-189,b,1,2,0,Transit,2014,Space,0,1,0,0.028,0.088,1.21,1.92,5.96,0.0,678.0,87.28,0.02753,3.417,0.01616,,nan,5235.0,0.75,0.79,0.955,-0.448,2.62,0.7,2.31395,,,19.1397901,1929.3236,287.5646296,44.3050662,,16.113,15.515,14.971,14.79,14.579,14.462,13.408,12.941,12.921,12.862,12.911,12.675,9.405,-,---,0.001,1.0,1.0,0.0
0,Kepler-189 c,Kepler-189,c,1,2,0,Transit,2014,Space,0,1,0,0.055,0.137,2.38,22.7,9.25,0.0,544.0,88.28,0.10352,3.565,0.03299,,nan,5235.0,0.75,0.79,0.955,-0.448,2.62,0.7,1.45819,,,19.1397901,1929.3236,287.5646296,44.3050662,,16.113,15.515,14.971,14.79,14.579,14.462,13.408,12.941,12.921,12.862,12.911,12.675,9.405,-,---,0.00940005969682,1.0,1.0,0.0
0,Kepler-1890 b,Kepler-1890,b,1,1,0,Transit,2021,Space,0,1,0,0.013,0.0563,0.869,0.587,4.92,0.0,1328.0,77.54,0.00409,3.468,0.0059,,nan,6046.0,1.4,1.02,0.6918,0.267,2.16,2.65,0.06351,,,11.2697726,1727.3091,292.5778203,40.6679032,,13.424,13.173,12.916,12.806,12.727,12.722,11.851,11.616,11.566,11.478,11.502,11.386,9.026,-,---,0.001,1.0,1.0,0.0
0,Kepler-1891 b,Kepler-1891,b,1,1,0,Transit,2021,Space,0,1,0,0.011,0.0473,1.521,2.93,4.57,0.0,1017.0,88.3,0.02344,0.8605,0.01471,,nan,5516.0,0.83,0.87,0.7244,-0.231,2.54,3.7,18.26995,,,9.0143381,1944.6725,290.0438524,44.3705375,,15.429,14.829,14.412,14.205,14.021,13.921,12.972,12.648,12.538,12.514,12.541,12.26,8.978,-,---,0.001,1.0,1.0,0.0
0,Kepler-1892 b,Kepler-1892,b,1,1,0,Transit,2021,Space,0,1,0,0.017,0.0633,1.837,4.03,3.57,0.0,822.0,89.7,0.03066,2.688,0.0158,,nan,5383.0,0.76,0.85,0.6026,-0.301,2.6,0.5,2.84913,,,8.6510558,2777.5282,299.081007,42.0180957,,17.066,16.043,15.592,15.361,15.14,15.039,14.065,13.567,13.563,13.516,13.726,12.661,8.898,-,---,0.001,1.0,1.0,0.0
0,Kepler-1893 b,Kepler-1893,b,1,1,0,Transit,2021,Space,0,1,0,0.011,0.0504,1.706,3.55,3.93,0.0,1194.0,88.44,0.01728,2.647,0.01201,,nan,5633.0,1.16,0.97,1.4454,0.16,2.3,13.9,1.69464,,,9.8325049,3426.9863,298.4012866,44.8381709,,16.193,15.551,15.152,14.876,14.659,14.544,13.586,13.206,13.104,13.097,13.158,12.431,9.254,-,---,0.001,1.0,1.0,0.0
0,Kepler-1894 b,Kepler-1894,b,1,2,0,Transit,2021,Space,0,1,0,0.008,0.0385,1.201,1.87,5.93,0.0,1231.0,87.48,0.0185,1.893,0.01268,,nan,5772.0,0.9,1.0,1.0,-0.27,2.53,0.5,2.85231,,,4.7257992,3050.1816,295.5864604,49.6668523,,14.667,15.943,15.452,15.33,15.167,15.071,14.078,13.761,13.648,13.593,13.687,12.685,9.206,-,---,0.001,1.0,1.0,0.0
0,Kepler-1894 c,Kepler-1894,c,1,2,0,Transit,2023,Space,0,1,0,0.014,0.0576,1.21,1.92,5.96,0.0,1007.0,87.71,0.01715,2.514,0.01231,,nan,5772.0,0.9,1.0,1.0,-0.27,2.53,0.5,1.72975,,,4.7257992,3050.1816,295.5864604,49.6668523,,14.667,15.943,15.452,15.33,15.167,15.071,14.078,13.761,13.648,13.593,13.687,12.685,9.206,-,---,0.001,1.0,1.0,0.0
0,Kepler-1895 b,Kepler-1895,b,1,1,0,Transit,2021,Space,0,1,0,0.017,0.0615,2.119,5.14,2.97,0.0,789.0,89.17,0.03441,1.29,0.01657,,nan,5076.0,0.76,0.86,1.2589,-0.23,2.6,1.2,15.96325,,,3.8909448,3209.985,291.6756005,48.7625419,,16.841,16.244,15.787,15.406,15.165,15.04,13.992,13.47,13.441,13.274,13.261,11.792,9.253,-,---,0.001,1.0,1.0,0.0
0,Kepler-1896 b,Kepler-1896,b,1,1,0,Transit,2021,Space,0,1,0,0.123,0.2529,3.099,9.8,1.81,0.0,536.0,89.67,0.06361,4.199,0.02354,,nan,6122.0,1.0,1.07,0.7943,0.174,2.47,,4.06187,,,2.5744023,5651.9899,289.6785786,40.2496475,,16.548,16.213,15.844,15.69,15.559,15.486,14.548,14.211,14.165,14.148,14.155,12.775,9.208,-,---,0.0130887164944,1.0,1.0,0.0
0,Kepler-1897 b,Kepler-1897,b,1,1,0,Transit,2021,Space,0,1,0,0.066,0.1546,2.814,8.32,2.05,0.0,505.0,89.97,0.08063,3.271,0.02532,,nan,5165.0,0.76,0.86,1.0471,-0.39,2.6,4.2,6.28471,,,7.9950591,3206.681,294.2901043,39.126871,,16.145,16.671,16.01,15.851,15.585,15.46,14.437,14.012,13.714,13.683,13.798,12.477,8.826,-,---,0.0420770809989,1.0,1.0,0.0
0,Kepler-1898 b,Kepler-1898,b,1,1,0,Transit,2021,Space,0,1,0,0.013,0.0522,0.934,0.76,5.13,0.0,1167.0,89.51,0.00675,2.165,0.00749,,nan,5702.0,1.12,0.84,0.5248,-0.235,2.26,,3.75634,,,23.1282875,1177.1655,287.2058009,38.4981903,,14.213,13.299,13.387,12.933,12.863,,11.989,11.603,11.532,11.477,11.544,11.839,8.94,-,---,0.001,1.0,1.0,0.0
0,Kepler-1899 b,Kepler-1899,b,1,1,0,Transit,2021,Space,0,1,0,0.011,0.0457,1.551,3.02,4.45,0.0,851.0,86.6,0.04055,1.704,0.02022,,nan,4791.0,0.74,0.76,1.1749,-0.672,2.58,13.9,2.29926,,,23.3775148,2320.6293,292.0333777,37.9744551,19.2496,17.39,16.8529,16.136,15.8563,15.5267,15.3414,14.246,13.735,13.697,13.621,13.775,12.973,9.333,-,---,0.001,1.0,1.0,0.0
0,Kepler-19 b,Kepler-19,b,1,3,0,Transit,2011,Space,1,1,0,0.025,0.0846,2.209,6.1,3.1,0.41,851.0,89.94,0.06917,3.3652,0.02379,2.13,nan,5541.0,0.86,0.94,0.7413,-0.161,2.55,1.9,2.20846,,-11.01,39.7802263,712.8531,290.4209694,37.8516556,15.0631,12.878,12.5976,12.035,11.9559,11.7733,12.9977,10.719,10.375,10.318,10.29,10.331,10.226,9.293,-,---,0.001,0.999925153772,1.0,0.0
0,Kepler-19 c,Kepler-19,c,1,3,0,Transit Timing Variations,2011,Space,1,0,0,0.079,0.176574,3.68,13.1,1.44,0.21,,,,,,3.715,nan,5544.0,0.86,0.94,0.8318,-0.183,2.51,1.9,2.20846,,-11.01,39.7802263,712.8531,290.4209694,37.8516556,15.0631,12.878,12.5976,12.035,11.9559,11.7733,12.9977,10.719,10.375,10.318,10.29,10.331,10.226,9.293,-,---,0.1,0.999999996602,1.0,0.0
0,Kepler-19 d,Kepler-19,d,1,3,0,Radial Velocity,2017,Ground,1,0,0,0.172,,5.06,22.5,0.954,0.05,,,,,,,nan,5544.0,0.86,0.94,0.8318,-0.183,2.51,1.9,2.20846,,-11.01,39.7802263,712.8531,290.4209694,37.8516556,15.0631,12.878,12.5976,12.035,11.9559,11.7733,12.9977,10.719,10.375,10.318,10.29,10.331,10.226,9.293,-,---,0.1,0.999999999999,1.0,0.0
0,Kepler-190 b,Kepler-190,b,1,2,0,Transit,2014,Space,0,1,0,0.006,0.03,1.56,3.05,4.41,0.0,1166.0,86.2,0.03417,1.821,0.01663,,nan,5106.0,0.8,0.86,1.0471,-0.441,2.56,3.72,2.77228,,,9.914914,1413.5177,288.5839761,44.7337701,,15.423,14.787,14.336,14.064,13.858,13.745,12.728,12.279,12.231,12.198,12.249,12.279,9.326,-,---,0.001,1.0,1.0,0.0
0,Kepler-190 c,Kepler-190,c,1,2,0,Transit,2014,Space,0,1,0,0.01,0.045,1.46,2.73,4.82,0.0,948.0,86.43,0.03613,1.536,0.01705,,nan,5106.0,0.8,0.86,1.0471,-0.441,2.56,3.72,9.62119,,,9.914914,1413.5177,288.5839761,44.7337701,,15.423,14.787,14.336,14.064,13.858,13.745,12.728,12.279,12.231,12.198,12.249,12.279,9.326,-,---,0.001,1.0,1.0,0.0
0,Kepler-1900 b,Kepler-1900,b,1,1,0,Transit,2021,Space,0,1,0,0.008,0.042,1.623,3.27,4.2,0.0,1356.0,88.11,0.01229,2.969,0.01022,,nan,6173.0,1.04,1.1,0.912,0.22,2.45,0.4,0.91284,,,6.0620314,5024.2049,291.8863206,44.4790319,,16.324,15.779,15.502,15.258,15.137,15.039,14.177,13.837,13.815,13.692,13.669,12.788,9.445,-,---,0.001,1.0,1.0,0.0
0,Kepler-1901 b,Kepler-1901,b,1,1,0,Transit,2021,Space,0,1,0,0.01,0.0453,1.474,2.77,4.75,0.0,1132.0,89.68,0.01616,1.356,0.01156,,nan,5696.0,0.92,1.02,1.3804,-0.003,2.52,0.7,10.4217,,,2.9601222,3354.0905,291.1643587,45.3183061,,15.89,15.429,15.097,14.889,14.749,14.664,13.756,13.481,13.31,13.283,13.304,12.281,9.448,-,---,0.001,1.0,1.0,0.0
0,Kepler-1902 b,Kepler-1902,b,1,1,0,Transit,2021,Space,0,1,0,0.01,0.0385,1.176,1.74,5.88,0.0,601.0,86.19,0.03627,1.859,0.01756,,nan,3729.0,0.51,0.52,1.1482,-1.117,2.73,,1.67701,,,3.2555069,1123.0758,292.7376545,42.0147792,,17.423,17.064,16.113,15.741,15.066,14.736,13.463,12.79,12.677,,,,,-,---,0.001,1.0,1.0,0.0
0,Kepler-1903 b,Kepler-1903,b,1,1,0,Transit,2021,Space,0,1,0,0.047,0.1321,2.286,5.85,2.69,0.0,769.0,89.72,0.02624,6.165,0.01494,,nan,6347.0,1.0,1.05,0.4571,0.292,2.46,0.23,0.67733,,,4.1534847,5790.7041,290.8882981,51.2481617,,15.98,15.758,15.456,15.341,15.206,15.173,14.315,14.049,13.98,13.963,14.018,13.341,9.89,-,---,0.001,1.0,1.0,0.0
0,Kepler-1904 b,Kepler-1904,b,1,1,0,Transit,2021,Space,0,1,0,0.013,0.0436,1.39,2.51,5.13,0.0,567.0,89.48,0.071,0.949,0.02453,,nan,3805.0,0.5,0.53,0.7943,-1.298,2.77,1.2,41.37983,,,23.450257,883.4066,288.8744026,51.1542215,,18.572,17.158,16.367,15.826,15.128,14.747,13.523,12.922,12.752,12.623,12.56,12.328,9.536,-,---,0.00339114588356,1.0,1.0,0.0
0,Kepler-1905 b,Kepler-1905,b,1,1,0,Transit,2021,Space,0,1,0,0.009,0.0451,1.446,2.69,4.89,0.0,1212.0,89.16,0.01531,1.794,0.01129,,nan,5788.0,1.02,1.04,1.4454,-0.025,2.44,0.3,5.01632,,,1.9914477,3429.6282,292.5733475,46.3668273,,15.964,15.554,15.086,15.014,14.858,14.776,13.862,13.488,13.487,13.44,13.502,12.714,9.643,-,---,0.001,1.0,1.0,0.0
0,Kepler-1906 b,Kepler-1906,b,1,1,0,Transit,2021,Space,0,1,0,0.02,0.0738,2.776,8.13,2.09,0.0,901.0,89.65,0.04293,1.3287,0.01909,,nan,5868.0,0.89,0.99,0.7586,0.242,2.53,0.5,25.48804,,,3.5413691,4437.7764,293.8266166,38.8565906,,15.431,15.421,15.322,14.878,14.736,14.656,13.806,13.475,13.41,13.369,13.414,12.893,9.224,-,---,0.001,1.0,1.0,0.0
0,Kepler-1907 b,Kepler-1907,b,1,2,0,Transit,2021,Space,0,1,0,0.015,0.0565,0.87,0.589,4.92,0.0,856.0,85.0,0.01264,2.062,0.01009,,nan,5159.0,0.8,0.75,0.6918,-0.625,2.51,14.0,0.62612,,-15.61,33.2813811,952.7376,280.7085829,47.3279236,,14.924,14.424,13.989,13.691,13.465,13.36,12.268,11.809,11.726,11.675,11.721,11.267,9.428001,-,---,0.001,1.0,1.0,0.0
0,Kepler-1907 c,Kepler-1907,c,1,2,0,Transit,2021,Space,0,1,0,0.041,0.1076,1.155,1.63,5.81,0.0,620.0,84.23,0.02206,2.806,0.0187,,nan,5159.0,0.8,0.75,0.6918,-0.625,2.51,14.0,0.08552,,-15.61,33.2813811,952.7376,280.7085829,47.3279236,,14.924,14.424,13.989,13.691,13.465,13.36,12.268,11.809,11.726,11.675,11.721,11.267,9.428001,-,---,0.001,1.0,1.0,0.0
0,Kepler-1909 b,Kepler-1909,b,1,1,0,Transit,2021,Space,0,1,0,0.007,0.0306,1.092,1.33,5.61,0.0,1031.0,88.15,0.01892,1.916,0.01243,,nan,4935.0,0.69,0.66,0.3802,-0.576,2.59,13.9,2.65201,,,11.0232962,2490.7294,290.889409,42.4596251,,16.994,16.53,15.933,15.706,15.399,15.226,14.223,13.649,13.558,13.509,13.532,11.997,9.218,-,---,0.001,1.0,1.0,0.0
0,Kepler-191 b,Kepler-191,b,1,3,0,Transit,2014,Space,0,1,0,0.027,0.087,1.34,2.36,5.39,0.0,722.0,84.14,0.03001,2.917,0.01558,,nan,5282.0,0.79,0.81,1.349,-0.414,2.59,0.9,3.25127,,,17.6494685,1938.88,291.1833211,45.3230937,,15.884,15.46,14.987,14.731,14.529,14.408,13.42,12.959,12.883,12.809,12.87,12.599,8.391,-,---,0.001,1.0,1.0,0.0
0,Kepler-191 c,Kepler-191,c,1,3,0,Transit,2014,Space,0,1,0,0.049,0.128,1.86,4.12,3.52,0.0,596.0,88.16,0.06055,2.821,0.0254,,nan,5282.0,0.79,0.81,1.349,-0.414,2.59,0.9,1.08804,,,17.6494685,1938.88,291.1833211,45.3230937,,15.884,15.46,14.987,14.731,14.529,14.408,13.42,12.959,12.883,12.809,12.87,12.599,8.391,-,---,0.001,1.0,1.0,0.0
0,Kepler-191 d,Kepler-191,d,1,3,0,Transit,2016,Space,0,1,0,0.016,0.0599,2.28,5.82,2.7,0.0,857.0,86.24,0.08002,2.5711,0.02629,,nan,5215.0,0.8,0.84,0.8913,-0.414,2.56,4.9,3.18252,,,17.6494685,1938.88,291.1833211,45.3230937,,15.884,15.46,14.987,14.731,14.529,14.408,13.42,12.959,12.883,12.809,12.87,12.599,8.391,-,---,0.001,1.0,1.0,0.0
0,Kepler-1910 b,Kepler-1910,b,1,1,0,Transit,2021,Space,0,1,0,0.016,0.0536,1.184,1.78,5.89,0.0,645.0,88.6,0.02415,2.55,0.01415,,nan,4234.0,0.64,0.64,0.955,-0.927,2.63,13.9,2.38088,,,4.1554771,,296.6171677,41.2811677,,17.53,16.825,16.092,15.566,15.019,14.695,13.523,12.886,12.775,12.605,12.644,12.639,9.054,-,---,0.001,1.0,1.0,0.0
0,Kepler-1911 b,Kepler-1911,b,1,1,0,Transit,2021,Space,0,1,0,0.016,0.0636,1.011,1.01,5.37,0.0,987.0,84.42,0.00723,1.661,0.00788,,nan,5721.0,0.97,0.95,1.0,-0.078,2.44,,0.48279,,,7.9284722,880.3342,299.303559,41.4410233,,12.97,11.729,12.245,10.853,10.523,,10.997,10.673,10.635,10.53,10.531,10.65,8.776,-,---,0.001,1.0,1.0,0.0
0,Kepler-1912 b,Kepler-1912,b,1,1,0,Transit,2021,Space,0,1,0,0.017,0.0646,1.357,2.41,5.3,0.0,976.0,89.19,0.01582,1.268,0.01155,,nan,5734.0,0.96,0.98,1.0965,-0.049,2.46,,15.23066,,,6.309925,968.7388,282.1178211,46.2239547,,13.569,12.711,12.36,12.195,12.057,12.031,11.133,10.842,10.799,10.758,10.796,10.644,9.232,-,---,0.001,1.0,1.0,0.0
0,Kepler-1913 b,Kepler-1913,b,1,1,0,Transit,2021,Space,0,1,0,0.039,0.1209,1.519,2.92,4.58,0.0,818.0,87.66,0.01962,3.577,0.0148,,nan,6214.0,1.08,1.17,1.1749,-0.055,2.44,,0.67357,,,15.5761594,2858.105,290.216689,44.7795863,,15.593,15.121,14.814,14.645,14.528,14.504,13.599,13.304,13.202,13.218,13.236,12.724,9.496,-,---,0.001,1.0,1.0,0.0
0,Kepler-1914 b,Kepler-1914,b,1,1,0,Transit,2021,Space,0,1,0,0.084,0.1954,2.943,8.97,1.93,0.0,585.0,89.98,0.06413,4.192,0.02636,,nan,5982.0,0.96,1.05,0.912,0.077,2.49,,3.71889,,,2.3366863,5288.8152,291.4314024,38.6543635,,16.006,16.252,15.911,15.695,15.556,15.473,14.53,14.186,14.212,13.955,14.159,12.804,9.241,-,---,0.00142341439572,1.0,1.0,0.0
0,Kepler-1915 b,Kepler-1915,b,1,1,0,Transit,2021,Space,0,1,0,0.038,0.114,3.218,10.4,1.71,0.0,809.0,84.1,0.08671,3.786,0.02733,,nan,6020.0,1.06,1.03,0.871,0.061,2.4,,0.07571,,,6.0085799,4940.1545,301.2786852,44.2505116,,17.334,16.426,16.261,15.814,15.592,15.508,14.521,14.175,14.039,14.094,14.265,12.252,9.46,-,---,0.001,1.0,1.0,0.0
0,Kepler-1916 b,Kepler-1916,b,1,1,0,Transit,2021,Space,0,1,0,0.086,0.2053,2.618,7.35,2.25,0.0,635.0,89.98,0.0438,5.662,0.01919,,nan,6246.0,1.09,1.18,1.1749,0.214,2.43,,1.53674,,,11.185884,6705.1803,293.0705754,48.387679,,16.441,16.261,15.779,15.75,15.631,15.6,14.756,14.298,14.365,14.222,14.313,13.327,9.67,-,---,0.001,1.0,1.0,0.0
0,Kepler-1917 b,Kepler-1917,b,1,1,0,Transit,2021,Space,0,1,0,0.035,0.103,1.89,4.23,3.44,0.0,675.0,89.42,0.03544,2.446,0.01735,,nan,5530.0,0.79,0.88,0.6026,-0.296,2.59,,6.23823,,,14.1144335,2964.8787,294.1038932,45.0013533,,15.731,16.076,15.474,15.422,15.234,15.088,14.106,13.683,13.509,13.421,13.467,12.785,9.602,-,---,0.001,1.0,1.0,0.0
0,Kepler-1918 b,Kepler-1918,b,1,1,0,Transit,2021,Space,0,1,0,0.129,0.2524,2.298,5.89,2.67,0.0,497.0,89.71,0.09205,4.803,0.02797,,nan,5889.0,0.92,0.97,0.6918,-0.308,2.49,,3.1585,,,9.1554701,3359.7656,292.530546,42.2145765,,16.338,16.256,15.533,15.666,15.454,15.386,14.421,14.063,14.053,13.601,13.711,12.887,9.502,-,---,0.0552119697808,1.0,1.0,0.0
0,Kepler-1919 b,Kepler-1919,b,1,1,0,Transit,2021,Space,0,1,0,0.104,0.2107,2.624,7.38,2.24,0.0,479.0,89.97,0.06722,5.165,0.02342,,nan,5513.0,0.82,0.87,0.6918,-0.274,2.55,,2.40934,,,8.2871045,3840.5847,283.1319153,43.956005,,16.843,16.456,16.161,15.808,15.588,15.514,14.559,14.038,14.022,14.03,14.22,13.069,9.086,-,---,0.0973131022187,1.0,1.0,0.0
0,Kepler-192 b,Kepler-192,b,1,3,0,Transit,2014,Space,0,1,0,0.027,0.09,2.74,7.95,2.12,0.0,803.0,87.77,0.07255,3.78,0.02482,,nan,5479.0,1.01,0.94,2.2751,-0.094,2.43,0.5,1.49679,,,4.5796386,2125.4739,287.9179379,45.5928829,,15.237,14.663,14.308,14.064,13.899,13.814,12.892,12.512,12.427,12.405,12.44,12.308,9.297,-,---,0.001,1.0,1.0,0.0
0,Kepler-192 c,Kepler-192,c,1,3,0,Transit,2014,Space,0,1,0,0.058,0.15,2.79,8.2,2.07,0.0,623.0,87.86,0.05829,4.94,0.0238,,nan,5479.0,1.01,0.94,2.2751,-0.094,2.43,0.5,0.29429,,,4.5796386,2125.4739,287.9179379,45.5928829,,15.237,14.663,14.308,14.064,13.899,13.814,12.892,12.512,12.427,12.405,12.44,12.308,9.297,-,---,0.001,1.0,1.0,0.0
0,Kepler-192 d,Kepler-192,d,1,3,0,Transit,2016,Space,0,1,0,0.018,0.0668,1.02,1.04,5.39,0.0,926.0,85.94,0.01169,3.241,0.00999,,nan,5487.0,0.94,0.94,1.349,-0.094,2.46,6.76,1.6048,,,4.5796386,2125.4739,287.9179379,45.5928829,,15.237,14.663,14.308,14.064,13.899,13.814,12.892,12.512,12.427,12.405,12.44,12.308,9.297,-,---,0.001,1.0,1.0,0.0
